fotmob_id,nom_fotmob,ea_id,nom_ea,equipe_ea,championnat,naissance,age,poste,note,taille_cm,poids_kg,pied_fort,mauvais_pied,gestes,acceleration,vitesse_pointe,agilite,equilibre,reactions,endurance,force,detente,agressivite,note_physique
1184694,Alberto Moleiro,264388,Moleiro,Villarreal CF,LALIGA EA SPORTS,2003-09-30,22,LM,79,171,68,Right,4,4,84,83,85,83,72,76,60,73,60,65
1398327,Baran Gezek,274548,Baran Ali Gezek,Kayserispor,Trendyol Süper Lig,2005-08-26,20,CM,61,170,65,Right,3,2,49,34,57,72,58,47,38,44,50,43
1300864,Eyüp Aydin,278168,Eyüp Aydın,Galatasaray,Trendyol Süper Lig,2004-08-02,21,CDM,66,181,80,Left,4,2,67,65,73,69,64,68,65,64,72,67
848568,Pape Guèye,254525,Pape Habib Gueye,Kasımpaşa,Trendyol Süper Lig,1999-09-20,26,ST,68,188,84,Right,3,3,78,77,68,66,65,71,82,86,75,78
1072200,Rodrigo Riquelme,252324,Riquelme,Real Betis,LALIGA EA SPORTS,2000-04-02,26,LM,77,174,68,Right,3,3,83,85,83,81,74,69,53,66,59,59
949673,Woo-Yeong Jeong,239138,Jeong Woo Yeong,Union Berlin,Bundesliga,1999-09-20,26,CAM,73,179,71,Right,4,3,78,74,86,83,69,75,54,69,55,60
1053676,Abdoulaye N'Diaye,259150,Abdoulaye Ndiaye,Parma,Serie A Enilive,2002-04-10,24,CB,75,185,75,Left,2,2,60,72,42,55,70,63,80,83,75,75
1403350,Andreas-Richardos Ntoi,72863,Andreas Ntoi,Rio Ave FC,Liga Portugal,2003-02-02,23,CB,72,190,84,Right,3,2,60,64,46,56,61,68,83,82,70,77
1324871,Ben Gannon Doak,266815,Ben Doak,AFC Bournemouth,Premier League,2005-11-11,20,RM,71,176,64,Right,4,4,90,89,86,85,66,65,57,64,60,60
823592,Oladapo Afolayan,242946,Dapo Afolayan,FC St. Pauli,Bundesliga,1997-09-11,28,RW,72,180,71,Right,4,3,84,75,77,77,71,72,65,75,74,69
1401248,Rémy Lascary,274692,Rémy Labeau Lascary,Stade Brestois 29,Ligue 1 McDonald's,2003-03-03,23,ST,72,184,72,Right,3,3,75,77,57,60,71,63,62,75,46,60
1435689,Semih Kilicsoy,274616,Semih Kılıçsoy,Cagliari,Serie A Enilive,2005-08-15,20,ST,70,178,80,Right,4,3,78,76,74,80,62,69,71,78,70,71
1116778,Szymon Wlodarczyk,257340,Szymon Włodarczyk,Excelsior,Eredivisie,2003-01-05,23,ST,67,188,77,Right,3,2,68,74,73,63,64,75,71,79,62,71
1122478,Ángel Algobia,246592,Algobia,AVS Futebol SAD,Liga Portugal,1999-06-23,27,CM,70,180,78,Right,3,2,52,53,57,61,62,66,59,59,65,62
629594,Alfonso Pedraza,228302,Pedraza,Villarreal CF,LALIGA EA SPORTS,1996-04-09,30,LB,75,184,73,Left,2,3,77,77,75,68,72,68,72,79,69,71
750027,Brahim Díaz,231410,Brahim,Real Madrid,LALIGA EA SPORTS,1999-08-03,26,RM,82,170,68,Right,5,4,83,82,88,90,80,69,58,60,46,58
627223,Daniel Agyei,228382,Dan Agyei,Kocaelispor,Trendyol Süper Lig,1997-06-01,29,ST,65,183,77,Left,3,3,88,87,82,67,58,76,72,84,68,73
1413843,Gilberto Batista,276442,Gilberto,Moreirense FC,Liga Portugal,2003-12-29,22,CB,65,187,73,Right,3,2,63,62,38,57,49,70,73,74,60,70
1437425,Gustavo Mendonça,72654,Gustavo,AVS Futebol SAD,Liga Portugal,2003-03-11,23,CM,66,178,72,Right,3,2,76,72,63,72,68,78,67,73,74,71
602095,Gökhan Sazdagi,263808,Gökhan Sazdağı,Kayserispor,Trendyol Süper Lig,1994-09-20,31,RB,69,179,72,Right,3,2,70,68,69,68,66,73,57,65,58,62
477472,José Luis Morales,216475,Morales,Levante UD,LALIGA EA SPORTS,1987-07-23,38,ST,74,180,70,Right,4,4,77,79,78,80,74,70,66,74,58,66
1431818,Lilian Rao-Lisoa,273835,Lilian Raolisoa,Angers SCO,Ligue 1 McDonald's,2000-06-16,26,RB,70,178,70,Right,3,2,70,71,62,69,65,61,57,66,59,59
1199722,Max Svensson,260340,Svensson,Casa Pia AC,Liga Portugal,2001-11-08,24,ST,66,182,75,Right,3,3,79,76,76,67,62,76,68,76,60,69
1044355,Stefán Sigurdarson,73914,Stefán Ingi Sigurðarson,Sandefjord,Eliteserien,2001-01-27,25,ST,66,191,85,Right,4,2,63,58,50,48,64,55,83,79,51,69
980288,Thomas Leon Keller,251289,Thomas Keller,Heidenheim,Bundesliga,1999-08-05,26,CB,67,186,82,Right,3,2,65,52,56,53,64,54,77,77,69,70
955627,Yalçin Kayan,252917,Yalçın Kayan,Eyüpspor,Trendyol Süper Lig,1999-01-30,27,CM,69,180,74,Left,3,3,69,68,69,65,67,73,67,68,65,68
1355552,Alisson Santos,79270,Alisson,Sporting CP,Liga Portugal,2002-09-27,23,LW,66,177,70,Right,4,3,82,83,84,76,59,69,54,57,45,56
540073,Gian-Luca Waldschmidt,220085,Luca Waldschmidt,1. FC Köln,Bundesliga,1996-05-19,30,CAM,72,181,74,Left,3,3,73,63,77,76,69,67,61,68,44,59
938521,Halil Dervisoglu,250807,Halil İbrahim Dervişoğlu,Çaykur Rizespor,Trendyol Süper Lig,1999-12-08,26,ST,67,183,76,Right,3,3,71,72,70,60,61,66,60,71,58,62
1085809,Hyeok-Kyu Kwon,253202,Kwon Hyeok Kyu,FC Nantes,Ligue 1 McDonald's,2001-03-13,25,CDM,67,192,77,Right,5,3,70,66,59,53,59,85,81,78,67,79
1140003,Ilya Zabarnyi,258781,Illia Zabarnyi,Paris SG,Ligue 1 McDonald's,2002-09-01,23,CB,79,189,80,Right,3,2,76,84,64,56,79,73,80,88,76,78
719018,Kubilay Kanatsizkus,232329,Kubilay Kanatsızkuş,Kasımpaşa,Trendyol Süper Lig,1997-03-28,29,ST,67,190,79,Left,3,3,67,66,56,55,60,69,78,79,53,71
571379,Marnon-Thomas Busch,224980,Marnon Busch,Heidenheim,Bundesliga,1994-12-08,31,RB,72,182,80,Right,2,2,84,85,72,71,68,73,74,79,73,74
1286471,Roger Brugué,241591,Brugui,Levante UD,LALIGA EA SPORTS,1996-11-04,29,ST,74,174,68,Left,3,3,90,87,91,80,76,83,64,84,65,70
907495,Stanley N'Soki,241941,Stanley Nsoki,Union Berlin,Bundesliga,1999-04-09,27,CB,72,184,83,Left,2,2,70,84,64,65,63,75,78,83,73,77
1315351,Taha Altikardes,266794,Taha Altıkardeş,Göztepe,Trendyol Süper Lig,2003-08-22,22,CB,67,188,75,Right,2,2,61,67,67,54,62,70,71,63,74,71
977421,Çagtay Kurukalip,252572,Çağtay Kurukalıp,Karagümrük SK,Trendyol Süper Lig,2002-02-24,24,LB,61,172,70,Left,2,2,80,74,80,78,56,59,52,59,63,56
1210344,Anil Yasar,275694,Anıl Yaşar,Çaykur Rizespor,Trendyol Süper Lig,2002-07-01,24,CB,63,192,79,Left,2,2,58,61,44,46,54,68,66,67,71,68
282692,Cristian Portu,205070,Portu,Girona FC,LALIGA EA SPORTS,1992-05-21,34,RM,76,167,66,Right,4,3,82,79,75,79,74,75,70,80,78,73
1124533,Kilian Sildillia,260930,Kiliann Sildillia,PSV,Eredivisie,2002-05-16,24,RB,73,186,84,Right,3,2,70,69,66,66,67,70,71,79,71,71
828159,Min-Jae Kim,237086,Kim Min Jae,FC Bayern München,Bundesliga,1996-11-15,29,CB,82,190,81,Right,3,2,73,73,65,65,81,79,85,82,86,84
1092015,Oguz Aydin,264001,Oğuz Aydın,Fenerbahçe,Trendyol Süper Lig,2000-10-27,25,LW,77,183,76,Right,4,3,86,85,84,75,72,80,61,71,66,67
1202587,Ramon Terrats,259521,Terrats,RCD Espanyol,LALIGA EA SPORTS,2000-10-18,25,CM,77,181,71,Left,3,3,60,61,68,63,75,74,70,69,73,72
1125999,Yusuf Barasi,259621,Yusuf Barası,Kasımpaşa,Trendyol Süper Lig,2003-03-31,23,ST,64,182,72,Right,4,3,78,73,73,66,62,69,60,72,50,61
1112511,Alejandro Francés,254310,Francés,Girona FC,LALIGA EA SPORTS,2002-08-01,23,CB,75,181,70,Right,4,2,77,73,72,74,74,78,76,86,75,77
956736,Derry Murkin,269248,Derry John Murkin,FC Utrecht,Eredivisie,1999-07-27,26,LB,68,183,81,Left,4,2,84,81,70,73,64,85,74,72,79,78
1185629,Fabio Moreno Fell,79376,Fabio Luque-Notaro,FC Schweinfurt 05,3. Liga,2005-08-31,20,ST,58,190,79,Right,3,2,77,82,59,57,57,59,71,79,44,63
1511063,Jan Ziólkowski,276680,Jan Ziółkowski,AS Roma,Serie A Enilive,2005-06-05,21,CB,65,194,76,Right,2,2,60,64,48,49,63,66,69,69,65,67
526968,Pacha Espino,247131,Alfonso Espino,Rayo Vallecano,LALIGA EA SPORTS,1992-01-05,34,LB,74,172,71,Left,3,3,83,85,71,77,66,88,78,83,81,81
724909,Radoslaw Majecki,235413,Radosław Majecki,Stade Brestois 29,Ligue 1 McDonald's,1999-11-16,26,GK,77,193,78,Right,3,1,29,34,39,29,74,23,61,58,41,76
1256478,Adrià Altimira,269228,Altimira,Villarreal CF,LALIGA EA SPORTS,2001-03-28,25,RB,72,176,69,Right,3,3,73,73,66,80,70,75,60,71,66,66
644722,Bahadir Öztürk,240333,Bahadır Öztürk,Antalyaspor,Trendyol Süper Lig,1995-10-01,30,CB,65,185,75,Right,2,2,35,34,37,51,62,72,70,61,72,70
925345,Hyun-Seok Hong,244108,Hong Hyeon Seok,FC Nantes,Ligue 1 McDonald's,1999-06-16,27,CAM,73,177,74,Left,3,3,77,67,84,81,72,74,59,60,69,65
1617146,Jorge Cabello,71388,Cabello,Levante UD,LALIGA EA SPORTS,2004-04-25,22,CB,67,180,71,Left,3,2,68,67,63,62,65,68,63,71,68,66
1098365,Jorge Herrando,272433,Herrando,CA Osasuna,LALIGA EA SPORTS,2001-02-28,25,CB,74,192,76,Left,3,2,53,45,51,55,74,66,61,72,77,66
1427018,Joseph Boende,278926,Joseph Nonge,Kocaelispor,Trendyol Süper Lig,2005-05-15,21,CM,64,184,70,Right,4,3,64,63,72,66,59,55,56,65,58,57
912286,Lionel Mpasi-Nzau,223150,Lionel Mpasi,Havre AC,Ligue 1 McDonald's,1994-08-01,31,GK,67,182,78,Right,3,1,45,46,35,58,66,21,68,71,21,66
437329,Mbwana Samatta,218066,Ally Samatta,Havre AC,Ligue 1 McDonald's,1992-12-23,33,ST,72,183,75,Right,4,3,73,76,70,70,68,69,75,83,69,73
1576040,Mustafa Hekimoglu,278999,Mustafa Erhan Hekimoğlu,Beşiktaş,Trendyol Süper Lig,2007-04-22,19,ST,66,185,70,Right,3,2,72,76,73,60,61,73,71,85,60,70
888745,Nicolas-Gerrit Kühn,239977,Nicolas Kühn,Como,Serie A Enilive,2000-01-01,26,RW,78,175,69,Left,5,4,90,92,89,85,79,82,67,74,65,71
1044472,Nökkvi Thorisson,277121,Nökkvi Þórisson,Sparta Rotterdam,Eredivisie,1999-08-13,26,ST,65,188,78,Left,4,3,60,76,58,52,52,50,68,69,34,57
1237455,Pablo Cunat,271532,Pablo Campos,Levante UD,LALIGA EA SPORTS,2002-04-28,24,GK,69,188,78,Left,3,1,24,29,30,36,66,29,67,57,27,68
1669441,Christ-Owen Kouassi,74502,Owen Kouassi,Lecce,Serie A Enilive,2003-04-15,23,CB,69,184,78,Right,3,2,67,73,52,56,66,81,74,79,71,75
822236,Dennis Tørset Johnsen,237502,Dennis Johnsen,Cremonese,Serie A Enilive,1998-02-17,28,ST,71,185,75,Right,3,4,92,92,85,73,70,77,73,78,48,69
860975,Joseph Willock,237329,Joe Willock,Newcastle Utd,Premier League,1999-08-20,26,CM,76,186,71,Right,3,3,74,75,79,67,75,71,65,75,70,68
1418816,Kaua,277929,Kauã Santos,Frankfurt,Bundesliga,2003-04-11,23,GK,71,196,84,Right,1,1,32,28,31,22,70,24,64,58,29,62
317564,Kepa Arrizabalaga,206585,Kepa,Arsenal,Premier League,1994-10-03,31,GK,79,189,89,Right,4,1,38,42,45,38,77,35,55,60,20,77
1662963,Marco de las Sias,74551,De las Sías,Rayo Vallecano,LALIGA EA SPORTS,2005-12-29,20,CB,59,180,74,Right,3,2,58,51,45,61,55,61,65,63,75,66
1188625,Serdar Saatci,264066,Serdar Saatçı,Trabzonspor,Trendyol Süper Lig,2003-02-14,23,CB,70,190,90,Right,2,2,73,65,57,49,64,58,85,83,71,75
693736,Unai Elgezabal,233588,Elgezabal,Levante UD,LALIGA EA SPORTS,1993-04-25,33,CB,74,185,74,Right,3,2,53,62,53,49,73,77,78,73,75,77
75307,Daniel Parejo,189513,Parejo,Villarreal CF,LALIGA EA SPORTS,1989-04-16,37,CM,82,182,74,Right,4,3,40,38,58,74,75,68,67,61,65,67
574624,Enrique Barja,225200,Kike Barja,CA Osasuna,LALIGA EA SPORTS,1997-04-01,29,RM,74,179,69,Right,3,3,76,72,70,62,70,59,60,71,47,58
850962,Hákon Rafn Valdimarsson,264133,Hákon Valdimarsson,Brentford,Premier League,2001-10-13,24,GK,68,195,89,Right,2,1,20,20,32,44,65,35,50,46,26,68
1131992,Jakub Kaluzinski,255776,Jakub Kałuziński,Antalyaspor,Trendyol Süper Lig,2002-10-31,23,CDM,68,184,74,Right,3,2,63,67,78,83,68,71,58,57,58,61
1108328,Kazimcan Karatas,262607,Kazımcan Karataş,Galatasaray,Trendyol Süper Lig,2003-01-16,23,LB,66,182,74,Left,2,2,72,77,73,70,64,71,69,69,73,70
1080917,Omar Traoré,257136,Omar Haktab Traoré,Heidenheim,Bundesliga,1998-02-04,28,RB,73,187,80,Right,3,3,86,83,69,74,65,85,65,75,73,72
903995,Tarik Cetin,252799,Tarık Çetin,Fenerbahçe,Trendyol Süper Lig,1997-01-08,29,GK,67,193,86,Right,2,1,21,18,24,21,54,28,61,54,26,65
636570,Álvaro Odriozola,234035,Odriozola,Real Sociedad,LALIGA EA SPORTS,1995-12-14,30,RB,74,176,66,Right,3,3,65,78,71,78,72,73,58,68,62,63
73409,Ørjan Håskjold Nyland,185427,Ørjan Nyland,Sevilla FC,LALIGA EA SPORTS,1990-09-10,35,GK,76,192,90,Right,4,1,47,48,45,53,73,33,70,67,26,74
997497,Ali Kol,258238,Ali Yavuz Kol,Kasımpaşa,Trendyol Süper Lig,2001-01-29,25,LW,62,175,70,Right,3,3,76,77,78,76,56,66,67,76,54,65
1282765,Bertug Yildirim,267905,Bertuğ Yıldırım,Stade Rennais FC,Ligue 1 McDonald's,2002-07-12,23,ST,69,186,78,Right,2,3,60,70,62,56,63,67,76,76,68,72
1300653,Demir Tiknaz,277871,Demir Ege Tıknaz,Beşiktaş,Trendyol Süper Lig,2004-08-17,21,CDM,72,193,76,Right,3,2,66,72,60,56,72,80,73,73,74,75
848349,Firatcan Üzüm,251134,Fıratcan Üzüm,Gençlerbirliği,Trendyol Süper Lig,1999-06-04,27,RM,63,178,70,Right,3,2,69,68,66,74,62,50,56,56,30,49
891651,Furkan Bayir,264000,Furkan Bayır,Göztepe,Trendyol Süper Lig,2000-02-09,26,CB,65,188,80,Right,2,2,60,62,61,52,70,70,70,69,75,71
1356431,Hevertton Santos,276412,Hevertton,Gil Vicente,Liga Portugal,2001-02-01,25,RM,68,183,73,Right,2,3,79,79,70,62,63,73,71,73,70,71
1130733,Mathias Fjørtoft Løvik,264294,Mathias Løvik,Parma,Serie A Enilive,2003-12-06,22,LB,65,183,78,Left,4,2,82,81,77,68,57,70,64,72,61,65
1139499,Oskar Siira Sivertsen,254307,Oskar Sivertsen,Go Ahead Eagles,Eredivisie,2004-02-15,22,LM,63,177,72,Right,3,3,83,78,85,80,50,50,33,51,35,39
965022,Sergio Bermejo,252864,Bermejo,Gil Vicente,Liga Portugal,1997-08-17,28,RM,68,170,63,Left,2,3,77,78,90,74,67,60,56,57,35,53
1794261,Yassir Salah Rahmouni,79243,Yassir Rahmouni,Go Ahead Eagles,Eredivisie,2006-06-13,20,CM,57,186,71,Right,3,2,61,64,77,65,49,56,51,45,48,51
815187,Yvan Neyou Noupa,237626,Yvan Neyou,Getafe CF,LALIGA EA SPORTS,1997-01-03,29,CM,75,180,63,Right,3,2,56,67,70,73,72,78,64,67,85,72
213471,Aitor Fernández,193314,Aitor,CA Osasuna,LALIGA EA SPORTS,1991-05-03,35,GK,77,182,78,Right,2,1,58,53,55,48,76,39,52,65,15,76
1425768,Antonio Espigares,270732,Espigares,Gil Vicente,Liga Portugal,2004-09-05,21,CB,66,180,80,Right,3,2,62,62,60,59,63,66,62,69,69,65
982246,Daniel Neil,258483,Dan Neil,Sunderland,Premier League,2001-12-13,24,CDM,73,178,65,Right,4,2,74,72,76,73,69,91,70,74,78,77
860920,Edward Nketiah,236988,Eddie Nketiah,Crystal Palace,Premier League,1999-05-30,27,ST,74,180,73,Right,3,3,83,79,79,75,74,66,63,79,58,64
768331,Igor Julio,241585,Igor,West Ham,Premier League,1998-02-07,28,CB,76,185,84,Left,2,2,58,68,61,48,70,65,90,80,87,83
1614872,Inigo Arguibide,71277,Arguibide,CA Osasuna,LALIGA EA SPORTS,2005-04-19,21,RM,59,178,75,Right,3,3,60,54,53,68,55,41,53,45,50,49
1187478,José Salinas,258684,Salinas,RCD Espanyol,LALIGA EA SPORTS,2000-09-30,25,LB,72,179,69,Left,2,2,75,79,66,65,68,79,58,70,73,67
1001348,Kartal Yilmaz,254296,Kartal Yılmaz,Beşiktaş,Trendyol Süper Lig,2000-11-04,25,CDM,70,178,70,Right,3,3,66,67,71,76,61,70,67,69,67,68
865931,Max Kilman,245336,Maximilian Kilman,West Ham,Premier League,1997-05-23,29,CB,77,194,89,Left,4,2,53,65,50,34,78,72,85,75,73,79
1393387,Muhammed Mehmet Damar,271246,Muhammed Damar,TSG Hoffenheim,Bundesliga,2004-04-09,22,CAM,71,185,73,Right,4,4,67,68,77,69,71,67,63,61,48,61
614269,Samet Yalçin,72731,Samet Yalçın,Kocaelispor,Trendyol Süper Lig,1994-03-03,32,CM,57,180,78,Right,2,2,58,67,63,51,57,67,56,51,54,58
1079233,Simão,252284,Simão Bertelli,AVS Futebol SAD,Liga Portugal,1993-07-02,32,GK,68,187,83,Right,2,1,29,25,32,31,58,17,62,56,21,68
645142,Yasir Subasi,228918,Yasir Subaşı,Konyaspor,Trendyol Süper Lig,1996-01-01,30,LB,61,180,73,Left,2,2,69,70,74,66,58,67,65,61,56,64
707777,Irfan Egribayat,234341,İrfan Can Eğribayat,Fenerbahçe,Trendyol Süper Lig,1998-06-30,28,GK,75,193,79,Right,2,1,47,48,48,27,69,21,59,62,18,73
657217,Mads Valentin Pedersen,229640,Mads Pedersen,FC Augsburg,Bundesliga,1996-09-01,29,LB,72,174,72,Left,3,3,81,74,82,79,71,69,58,65,82,66
653592,Matheus,230625,Matheus Reis,Sporting CP,Liga Portugal,1995-02-18,31,CB,77,184,80,Left,2,3,75,77,75,59,75,80,79,82,82,80
68813,Przemyslaw Tyton,176094,Przemysław Tytoń,FC Twente,Eredivisie,1987-01-04,39,GK,66,195,88,Right,2,1,51,49,48,40,69,30,71,68,32,63
1211447,Talha Sariarslan,274549,Talha Sarıarslan,Kayserispor,Trendyol Süper Lig,2004-01-18,22,ST,58,175,68,Right,2,2,52,43,52,71,56,59,48,54,40,49
820085,Ali Yanar,277284,Ali Emre Yanar,Kasımpaşa,Trendyol Süper Lig,1998-05-15,28,GK,60,190,82,Right,3,1,27,20,27,23,51,21,59,51,25,59
866967,Altay Bayindir,243647,Altay Bayındır,Man Utd,Premier League,1998-04-14,28,GK,75,198,88,Right,2,1,30,31,51,24,69,31,68,61,29,75
1431121,Asier Osambela,71598,Osambela,CA Osasuna,LALIGA EA SPORTS,2004-10-30,21,CM,61,186,78,Right,3,2,64,63,51,57,60,60,69,67,62,65
1041660,Eren Elmali,259754,Eren Elmalı,Galatasaray,Trendyol Süper Lig,2000-07-07,25,LB,75,183,76,Left,2,2,80,85,79,71,70,86,76,81,69,77
958222,Giorgos Liavas,80593,Georgios Liavas,Rio Ave FC,Liga Portugal,2001-02-12,25,CDM,69,181,76,Right,2,2,59,65,53,70,62,78,70,66,70,72
671529,Konstantinos Tsimikas,232223,Kostas Tsimikas,AS Roma,Serie A Enilive,1996-05-12,30,LB,77,179,77,Left,3,3,79,78,77,73,74,69,69,77,80,72
156546,Kostas Lamprou,199568,Konstantinos Lamprou,NAC Breda,Eredivisie,1991-09-18,34,GK,66,178,84,Left,3,1,39,36,41,50,68,18,45,49,27,63
1307639,Max Weiss,269096,Max Weiß,Burnley,Premier League,2004-06-15,22,GK,68,190,84,Right,2,1,35,34,33,40,67,28,62,58,18,61
1184772,Ángel Fortuno,258948,Fortuño,RCD Espanyol,LALIGA EA SPORTS,2001-11-05,24,GK,65,183,77,Right,3,1,44,40,45,53,64,31,55,57,33,65
1429871,Ali Dembélé,273936,Ali Bina Dembélé,Torino,Serie A Enilive,2004-01-05,22,RB,62,185,69,Right,3,2,66,67,66,63,57,54,62,62,61,60
939593,Thorir Helgason,263657,Þórir Jóhann Helgason,Lecce,Serie A Enilive,2000-09-28,25,CM,69,187,66,Right,3,2,68,66,62,62,69,71,58,54,52,60
1094045,Ben Alexander Voll,251433,Ben Voll,FC St. Pauli,Bundesliga,2000-12-09,25,GK,67,195,86,Right,3,1,24,25,27,24,60,22,67,56,21,66
1316088,Benja Domínguez,269558,Benjamín Domínguez,Bologna,Serie A Enilive,2003-09-19,22,LM,73,172,68,Right,3,4,83,84,77,80,64,74,42,53,58,54
568571,Joseph Gomez,225100,Joe Gomez,Liverpool,Premier League,1997-05-23,29,CB,79,188,77,Right,3,3,72,76,61,64,78,57,78,85,77,73
678192,Jon Guridi,238126,Guridi,D. Alavés,LALIGA EA SPORTS,1995-02-28,31,CAM,74,179,70,Left,3,3,61,60,69,77,73,58,57,63,48,56
1083562,Juan Cabal,251870,Juan David Cabal,Juventus,Serie A Enilive,2001-01-08,25,LB,74,186,80,Left,3,3,71,73,67,62,69,54,74,82,71,69
935622,Marcus Holmgren Pedersen,243481,Marcus Pedersen,Torino,Serie A Enilive,2000-07-16,25,RB,72,184,76,Right,4,3,88,89,80,71,64,78,62,65,61,66
1649316,Aaron Martin Luis,72561,Aarón Martín,CD Mirandés,LALIGA HYPERMOTION,2006-11-23,19,CM,67,175,76,Right,3,3,71,71,71,80,68,79,66,70,65,69
324910,Abdul Rahman Baba,209620,Rahman Baba,PAOK FC,Hellas Liga,1994-07-02,31,LB,76,180,73,Left,4,3,74,80,72,72,74,81,77,84,77,78
1089753,Adam Desbois,264511,Adam Murphy,Swindon Town,EFL League Two,2005-04-08,21,CM,60,178,73,Right,3,3,73,70,75,64,61,67,64,64,59,64
500882,Adedeji Oshilaja,204458,Deji Oshilaja,Mansfield Town,EFL League One,1993-03-02,33,CB,66,181,75,Right,4,2,73,71,68,63,63,75,86,92,77,82
1113675,Ademipo Odubeko,258515,Mipo Odubeko,Shelbourne,SSE Airtricity PD,2002-10-21,23,ST,61,187,72,Right,4,2,77,79,54,51,57,60,70,74,53,64
1526776,Adriano,73050,Adriano Amorim,Raków,PKO BP Ekstraklasa,2002-02-15,24,CAM,65,175,69,Right,3,3,81,82,87,82,57,77,48,61,45,55
566241,Ahmet Metin Arslan,231424,Ahmet Arslan,Rot-Weiss Essen,3. Liga,1994-03-30,32,CAM,68,180,77,Right,4,3,70,63,75,74,66,72,64,61,70,67
563780,Aimen Laraba,257320,Aimen Moueffek,AS Saint-Étienne,Ligue 2 BKT,2001-04-09,25,CM,68,179,71,Right,3,3,68,62,79,66,69,68,66,69,70,67
1575777,Aingeru Olabarrieta,279603,Olabarrieta,FC Andorra,LALIGA HYPERMOTION,2005-11-14,20,LM,64,181,70,Left,3,3,55,57,68,66,60,56,55,58,33,51
1121005,Alejandro Meléndez,255572,Meléndez,Albacete BP,LALIGA HYPERMOTION,1999-05-13,27,CM,65,178,66,Right,3,2,65,58,71,73,62,57,51,49,59,54
785855,Alejandro Pozo,235983,Álex Pozo,Jagiellonia,PKO BP Ekstraklasa,1999-02-22,27,RB,71,173,64,Right,3,3,76,71,84,83,67,75,42,61,50,53
198499,Aleksandar Katai,189060,Aleksandar Dragović,FK Austria Wien,Ö. Bundesliga,1991-03-06,35,CB,74,186,84,Right,4,2,59,43,62,63,68,66,80,72,77,76
1200629,Alessandro Pio Riccio,278014,Alessandro Riccio,Sampdoria,Serie BKT,2002-02-06,24,CB,66,187,78,Right,3,2,55,49,33,56,65,69,65,66,66,66
873487,Alex Zalaya,255881,Álex Vázquez,Racing Club,Sudamericana,2002-03-09,24,CM,62,175,64,Left,2,3,63,56,58,66,57,64,58,55,41,56
1247997,Alexander Mitchell,263686,Alex Mitchell,Plymouth Argyle,EFL League One,2001-10-07,24,CB,64,191,81,Right,3,2,51,51,34,52,58,69,83,75,75,78
1503318,Alisson Santana,77883,Alisson,Shakhtar Donetsk,Ukrayina Liha,2005-09-21,20,RW,70,183,79,Left,2,3,79,84,70,71,58,67,58,69,55,60
607331,Alistair Coote,226429,Ali Coote,Shelbourne,SSE Airtricity PD,1998-06-11,28,CAM,62,170,65,Right,4,3,70,73,80,79,51,63,34,39,41,43
928440,Alistair McCann,243520,Ali McCann,Preston,EFL Championship,1999-12-04,26,CM,70,176,69,Right,4,2,63,67,76,78,71,86,64,65,84,74
1435810,Ander Astralaga,277642,Astralaga,Granada CF,LALIGA HYPERMOTION,2004-03-03,22,GK,62,190,77,Right,3,1,22,27,37,29,58,17,64,53,20,64
789558,Andrew Fisher,234260,Andy Fisher,Swansea City,EFL Championship,1998-02-12,28,GK,66,183,73,Right,3,1,36,31,41,43,64,35,42,45,25,65
1253909,Andu Yobel Kelati,73149,Andu Kelati,Holstein Kiel,Bundesliga 2,2002-08-13,23,CAM,64,179,70,Right,3,3,73,53,72,62,48,43,49,49,38,45
1055316,Anis Ben Slimane,255210,Anis Slimane,Norwich,EFL Championship,2001-03-16,25,CM,67,188,86,Right,4,3,66,65,68,67,66,73,81,71,62,75
1010186,Antonio Casas,73408,Casas,Venezia,Serie BKT,2000-03-30,26,ST,71,183,80,Right,3,2,77,78,67,66,65,72,80,84,65,75
1127223,Antonio Pacheco,269644,Pacheco,Albacete BP,LALIGA HYPERMOTION,2002-01-03,24,CM,64,184,72,Right,3,3,59,59,69,59,61,65,59,61,64,62
434593,Antonio Puertas,213577,Puertas,Albacete BP,LALIGA HYPERMOTION,1992-02-21,34,LM,72,183,77,Right,3,3,70,70,72,71,66,61,67,73,65,65
1093698,Aritz Aldasoro,262501,Aldasoro,R. Racing Club,LALIGA HYPERMOTION,1999-06-05,27,CDM,69,176,72,Right,2,2,69,67,78,75,67,80,63,58,69,68
999989,Aritz Arambarri,254003,Arambarri,SD Eibar,LALIGA HYPERMOTION,1998-01-31,28,CB,68,186,76,Right,3,2,50,51,47,50,60,70,77,76,67,73
1180735,Arjany Martha,264221,Ar'jany Martha,Rotherham Utd,EFL League One,2003-09-04,22,LB,64,180,67,Left,2,3,86,78,87,68,64,67,46,54,58,54
650234,Arnor Sigurdsson,238196,Arnór Sigurðsson,Malmö FF,Allsvenskan,1999-05-15,27,LM,69,177,75,Right,3,3,76,75,80,74,64,69,60,60,48,60
670031,Asier Villalibre,193794,Villalibre,R. Racing Club,LALIGA HYPERMOTION,1997-09-30,28,ST,72,184,87,Left,3,3,69,72,70,65,64,69,92,88,66,81
1298713,Babajide Adeeko,263211,Baba Adeeko,Wigan Athletic,EFL League One,2003-04-03,23,CDM,63,175,70,Right,4,2,67,64,74,70,60,74,58,52,55,61
